,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
418,418,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of the following answers describes the correct process of collision handling in a closed hash table with linear probing?
",0.11115405408075377,0.19268810023768676,0.20770140067788884
419,419,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these is the correct definition of a stable sorting algorithm?
",0.2014354674738027,0.31513235990015587,0.32675545455345917
420,420,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the complexity of the following code?int f( int n, int m) { int count = 0; for (int i = n; i > 0; i--) { for (int j = 0; j < m; j = j + 2) { count++; } } return count;}
",0.11918891529914387,0.20094145391446944,0.21031439130284268
421,421,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which sorting algorithm would have the following intermediate steps while sorting ?
",0.07659593539192394,0.1385326674385367,0.14575470147576983
422,422,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of these formulas will provide theload factor of a hash table?
",0.110542261499005,0.1916891331547199,0.20668912435085576
423,423,25,"none, option, select, avoid, andcomplexity, formation, skew, technique, collision, design","What technique can avoid collision?
",0.033783783783783786,0.05952380952380952,0.05952380952380952
424,424,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What are the two common types of graph traversal?
",0.1190659835543538,0.19701805333578012,0.2102826170004556
425,425,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","Which of these sorting algorithms has theworst space efficiency?
",0.20448766123053885,0.3145638796714115,0.32605796246690116
426,426,7,"comparison, show, skiplist, factory, memory, resource, exactly, respectively, certain, produce","What are the complexity of linear search algorithm, binary search algorithm and merge sort algorithm respectively?
",0.07451466166351788,0.13660909397598112,0.14547561048981408
427,427,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is transitivity? In terms of time complexity.
",0.14303975205391417,0.24074460468752057,0.25493115077195005
428,428,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of these statements istrue? An adjacency matrix is...
",0.2213548459441474,0.3367928807612433,0.35421531582005567
429,429,14,"value, operation, perform, similar, expect, many, page, real, note, temp","In which order will mergesort perform the WORST?
",0.0763941935438957,0.1313931577785646,0.13842591307207114
430,430,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Depth First Search is equivalent to which of the traversal in the Binary Trees?
",0.10428928017202524,0.1819191023390861,0.19421886339463715
431,431,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What is the average runtime complexity of an Array list's add operation? (if resize doubles array size)
",0.09644800678739016,0.16869451501740151,0.17873015081595803
432,432,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of the following is NOT an advantage of using open hash table over closed hash table.
",0.11107743306729982,0.1925454409018674,0.20759468720433882
433,433,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which binary search tree is correct in the figure?
",0.10446747528391269,0.18220597928461968,0.19455834987269183
434,434,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What is the tree equivalent of a linked-list 'head' pointer?
",0.09775978578045759,0.17086375757267389,0.18100006343386782
435,435,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What operation has the lowest average runtime complexity in a singly linked list.
",0.09857836608693846,0.17214405018215528,0.18211527715474485
436,436,59,"int, while, return, integer, problem, random, count, sum, birthday, test","The following code is for an insertion sort. Select from the options below, the line of code which should replace Xpublic static void insertionSort(int[] array) { int[] a = array; int n = a.length; for (int i=1; i<n; ++i){ int key = a[i]; int j = i-1; while (j>=0 && a[j].compareTo(key) > 0){ a[j+1] = a[j]; j = j-1; } X }}
",0.11755591984383425,0.1991790966337039,0.20913874367132687
437,437,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which one correctly describes the complexity of the following code fragment?for (int i = 1; i < n; i = i * 2){ for(int j = n; j > 0; j--) { System.out.print(""hello world""); }}for (double i = n; i > 1; i = i / 2){ System.out.print(""goodbye world"");}
",0.14048555852508393,0.23678525364964376,0.2510221151462476
438,438,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","A post order traversal of the tree; [a] / \ [b] [c]
",0.10411067419665286,0.1816513215530656,0.1939466613307654
439,439,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following statements about doubly-linked lists is true?
",0.09981800156719,0.17386029349099438,0.18405922168221195
440,440,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","Which of the following are NOT advantages of using a Heap data-structure in Java?
",0.08522047114650684,0.1521882098238019,0.16499600123840327
441,441,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following statements about array lists and arrays in java are false1.Array lists can be resized whereas arrays can't.2.Array lists can have gaps in the list whereas a standard array cannot.3. A linear search in an array list is slower than in an array (where both have the same elements).4. An array can be of a primitive data type whereas an array list can be of a primitive or non-primitive data type.5. Array lists are always single dimensional however arrays can also be multi-dimensional.
",0.09869063323844675,0.1722160852689128,0.18396945423632186
442,442,59,"int, while, return, integer, problem, random, count, sum, birthday, test","Why, in general, is Radix sort less popular than Quicksort for integer sorting?
",0.10814915415987841,0.1840876946262841,0.19386185634488795
443,443,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the correct formula for the load factor of a hash table?
",0.1117945924854182,0.19359106774874224,0.20880444438402926
444,444,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms has the best/ quickest WORST CASE time complexity?
",0.20206981585521142,0.3160958053743427,0.3276389686010456
445,445,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is stable?
",0.19532674736936367,0.3060647670520812,0.31746631552915905
446,446,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements about basic trees is false?
",0.22761796629663544,0.3444552263475156,0.3615635445469321
447,447,15,"difference, choice, set, programming, quickly, can, critical, powerful, safety, application","I am tasked with programming a sorting algorithm with large data-sets on a powerful computer. This is an important part of my company's time-critical, safety application. I'm told that completing the sorting very quickly- in all possible cases - is the biggest priority. What's the appropriate choice of algorithm?
",0.08997668997668998,0.16415040592508187,0.21292667504319
448,448,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","In this question we'll consider the Abstract Data Type: Heaps.If the data for a node in a heap is stored in position i in an array, what positions will its children be stored in?
",0.21551137820157654,0.32724497984243694,0.3442297869875413
449,449,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Sort the algorithm complexities from fastest to slowest when n = 100.1. 1502. 50n3. 5n^24. log(3000n)5. 6nlog(400n)
",0.04729563114913237,0.08739080224142864,0.09909451888108659
450,450,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the average runtime complexity of a binary tree search?
",0.11122486345764565,0.19178095923444066,0.2096286978088901
451,451,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Consider functions g(n) and f(n) with g(n) >0 and f(n) >0 for n>0.Which of the following is the correct definition for the exact bound?
",0.09665999179294242,0.16903827546068068,0.1803537626636413
452,452,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statement is true?
",0.22109507466649475,0.333914111417682,0.3508541535248447
453,453,29,"hash, table, function, number, bucket, find, use, close, step, insert","You plan to store data in a closed hash table with linear probing to the right. The hash function you are using is h(x) = x % 7, meaning there are 7 slots in your hash table; 0,1,2,3,4,5,6. Inserting the elements 22, 8, 5, 26, 4, 13, 9 in that order, what would be the end result?
",0.11222617524130538,0.19423078889835035,0.20948959714307439
454,454,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Which of these algorithms have the fastest best case?(assume all elements are distinct)
",0.05306026142595714,0.09646870393431144,0.10719373459663535
455,455,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","What does Amortised mean?
",0.04745762526237169,0.08637144785594535,0.09595481385924183
456,456,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the best a comparison sort algorithm can perform in the average or worst case?
",0.20182622684324145,0.31201663415413516,0.32332488493917827
457,457,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Which of the following was advice given in a lecture?
",0.11526769161956017,0.19490695453076803,0.2082061917341699
458,458,38,"right, leave, choose, partition, subtree, requirement, differ, left, imagine, static","Which type of tree transversal will first process the nodes in the left subtree, then the right subtree and finally the current node?
",0.0539579477015963,0.09968280809416685,0.11328780868338902
459,459,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Consider the following statements about lists and choose the statement that is FALSE.
",0.21793836563878677,0.3306979961933882,0.3474019545142508
460,460,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Consider an algorithm that takes 8s for n=50, 14s for n=100 and 20s for n=200. What asymptotic complexity does it likely have.
",0.13822099086871537,0.2333062183184091,0.24723036955778066
461,461,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Becky has a set of names stored in a reverse alphabetical list {""Zach"", ""Tom"", ""Isaac"", ""Freya "",""Becky"", ""Anna"", ""Adam""}. Which search algorithm should she implement if searching for the word ""Zach""?
",0.10909226678950266,0.18877125121460098,0.20587946048434916
462,462,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the following is the most efficient time complexity, for a large number of items?
",0.13962750485721886,0.23545392018925013,0.2492474579636981
463,463,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","Which of the three following data structures have the shortest average run time for finding an ith element.
",0.08877069768494604,0.1573916658212788,0.16993890040012388
464,464,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","You are going to add an array of numbers to an empty binary tree. It is worse in terms of search time if the input array is:
",0.10390584036034076,0.1813652467513035,0.19363571060547374
465,465,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the average search time for a binary search tree?
",0.11363127793900415,0.195191726240464,0.21247559871139904
466,466,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of these functions is the upper bound function?
",0.11147252925007625,0.19300353935197243,0.20836621174935183
467,467,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements about hash tables are false?
",0.22149048578073285,0.3353016394913147,0.35170699491962354
468,468,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","___0 |10 |1 | 8 |2 | 11|3 | 7 |4 | 4 |5 | 9 |6 | 5 |Given the heap array above, what isleft Child of 11 (element at index 2) ?parent of 4 (element at index 4) ?last element in heap?
",0.11090027205821319,0.18849515015782436,0.20220967023892505
469,469,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Given an algorithm with a time complexity of the format a^(b*n) where a and b are constants, how long would it take to run the algorithm when n = 15?Use the information below to find a and b and hence answer the question. n time 3 3s 6 9s18 729s
",0.2013194602925191,0.3143121919541071,0.32634688459934985
470,470,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","You are given a list of names that is initially sorted in alphabetical order by their first names. However you now want to change it to be sorted by their last names, and if they are the same then order them by their first names as initially sorted. To achieve this in the quickest way in general, which of the sorting algorithms would be best to use?
",0.11050958040074346,0.19048169549558305,0.20828210565274477
471,471,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms are STABLE
",0.20358550133681563,0.3170663685802215,0.32913981822003413
472,472,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What are the definitions of the ""root"" of a tree, the ""child"" of a node and a ""leaf"" node?
",0.10390325414632604,0.18140970324214314,0.19362259574942425
473,473,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Which array can use binary search to find a data?
",0.1075220836200492,0.18574136873701458,0.20331985621285753
474,474,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is theCounting Elementary Operations T(n) of the following code?public int totalSum(int[ ] a) { int sum = 0; for (int i=0; i<a.length; i++) { sum=sum + a[i]; } return sum}(a.length = n)T(n)=? ops
",0.11035161896786314,0.18810578959212973,0.19789689532686763
475,475,52,"if, minindex, else, incorrect, forvalue, algorithmvoid, arraylength, side, ignore, never","The code below can be used to carry out which type of sorting algorithm?void algorithmName(int a[], int n){ for (int i = 0; i < n; i++) { int minIndex = i; for (int j = i+1; j < n; j++) { if (a[j] < a[minIndex]) minIndex = j; } swap(a, i, minIndex); }}
",0.2,0.3333333333333333,0.34020690871988585
476,476,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What is ?
",0.1250734611461952,0.20589166558015523,0.22023289503936705
477,477,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","Misha has an open Hashtable containing 4 buckets. He hashes a word by:Hashcode = Length of word + index in alphabet of the first letterFor example, ""animal"" = 6 + 1 = 7Or ""boat"" = 4 + 2 = 6The bucket is determined by hashcode % the number of buckets.E.g. ""animal"" would be placed in the bucket with index 3If Misha adds the words:""i"", ""play"", ""pokemon go"", ""everyday""What words are in each of the buckets in the hash table?
",0.09629341770456307,0.1748984929714565,0.19070264644422835
478,478,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Which of these complexities is the fastest?
",0.05680556387570919,0.10167498827376938,0.11243902186383582
479,479,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Which of these searches is the fastest (assuming the list it's searching is presorted and uniformly distributed)?
",0.1060812633818952,0.18380047925341148,0.20086455105849269
480,480,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","State from the following list of sorts, all the sorts which are stable.- Selection- Insertion- Bubble- Merge- Heap
",0.07664188072625211,0.13864594731375518,0.14574560098907743
481,481,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the time complexity of the code below?:int 2bAlgo(int n) { Random random = new Random(); int total = 0; int[] b = new int[n]; for(int i = 0; i < n; i++) { b[i] = random.nextInt(n); } int j = 0; for(int i = 0; i < 200; i++) { j = n; while(j > 0) { total += j; j = j / 2; } } return total + b[j];}
",0.11208273913883164,0.19079404054342305,0.20174776112995096
482,482,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","When implementing radix sort, which of the following algorithms would be best to use?
",0.20073076587391112,0.31355824068667415,0.3253663896189394
483,483,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","When implementing radix sort, which of the following algorithms would be best to use?
",0.20073076587391112,0.31355824068667415,0.3253663896189394
484,484,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity of this function?public void func(int n){for (int i=1;i<n;i++) {System.out.println(n);}for (int k=1;k<n;k++) {System.out.println(n);}}
",0.09638456439594978,0.16876571057216716,0.18014134482955388
485,485,29,"hash, table, function, number, bucket, find, use, close, step, insert","If the load factor of a closed hash table is 0.7, which of the following is false?
",0.11240813977234977,0.19444005874183395,0.2098714309003379
486,486,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What is this array after 2 iterations of Bubble Sort?[""John"",""Bill"",""Elon"",""Mark"",""Amy"",""Curtis""]
",0.07613185281287096,0.13777598526127702,0.14495872943551003
487,487,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following properties does this tree have?1) Binary2) Balanced3) Complete4) Maxheap
",0.10359341374571161,0.1809487786730915,0.19305488479565314
488,488,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following properties does this tree have?1) Binary2) Balanced3) Complete4) Maxheap
",0.10359341374571161,0.1809487786730915,0.19305488479565314
489,489,53,"need, company, for, real, system, large, tell, entry, priority, find","Imagine you're working at company that deals with stocks and your team's current project is develop a page on a website that lists companies on the stock market and allows you to monitor them in real time.A feature of this page is that you can sort the companies in a number of ways (e.g. growth in the last day, total net worth, etc.). As these details are changing in real time, the list will also needed to be re-sorted in real-time too.Your team leader has told you that:1. Consistent speed is the top priority. Every second counts in the stock market and any lag will result in complaints.2. The sort should be stable. It will cause confusion if companies with the same value were to swap seemingly randomly.3. Memory is not an issue. The company is prepared to give you as much space as you need for the sort as long as its effective.Which sort is the most appropriate for this situation?
",0.10160957184697182,0.18005514652267252,0.19821770049117265
490,490,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity for the code below? Answer with a lower case letter with no other characters.for (int x=0; x<n; x++){ for (int y=0; y<n; y++){ total = numberArrayOne[x] * numberArrayTwo[y]; }}
",0.09642803106577218,0.16902872224716625,0.18024601661712225
491,491,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Which of the following statements best describes an undirected graph?
",0.09157484053632196,0.16287404468487285,0.1785961819663795
492,492,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which statement(s) about heaps is false?
",0.2165709081846467,0.3287905793918286,0.3448307367473059
493,493,14,"value, operation, perform, similar, expect, many, page, real, note, temp","How many steps to find page 64 in a dictionary which has 100 pages start from page 1 using binary search?
",0.07083902372929005,0.12219047448781062,0.12857568723971957
494,494,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","Flann O'Brien is an outlaw. He was attempting to hide out at point A, but realised that life there is too boring. He would like to return to point I as quick as possible. However all boats are being searched in case he's on board. With the exception of north Scotland, since the authorities are English and the Scottish referendum only happened 4 years ago... and well they're little scared to go up there.Given that Flann (if that is even his real name) wants to return as quick as possible, which route should he take?
",0.11406494490746699,0.1882757667918042,0.20403112005486299
495,495,27,"for, follow, int, code, runtime, method, get, correctly, property, class","State the complexity of the following algorithm:for(int i = 0; i < n; i++){ ListNode node = head; for (int j = 0; j < i - 1; j++){ node = node.next; } if(j > 3){ for(int k = 0; k < j; k++){ node.element += k; if(node.element >= 23){ break; } } }}node.next = new ListNode(o, node.next);
",0.09715419861124802,0.17016190237868412,0.18144272840984138
496,496,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is Stable?
",0.20366651255768084,0.3170215309512034,0.32888362596460163
497,497,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","In a Skiplist where p = 1/2 (i.e the probability that the node has 1 lane is 1/2 and the probability that the node has 2 lanes is 1/4 etc...) which has 1024 nodes. How many nodes should we expect to see that have exactly 6 lanes?
",0.10003494317365193,0.18109124315046995,0.19546620994847785
498,498,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following show the structure of an AVL tree?
",0.10399876981122237,0.18155737465845667,0.19369700477117024
499,499,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What are the characteristics of a Binary Tree?
",0.10409907306826893,0.18172933638270644,0.19393512745868657
500,500,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Considering an implementation of a linked list with a head pointer and no tail pointer, which two of the following operations have a complexity of O(1) time?1. Insertion at the end of the list2. Insertion at the front of the list3. Deletion of the last node in the list4. Deletion of the First node in the list
",0.09848107118111242,0.17200465260709555,0.18449754445471073
501,501,29,"hash, table, function, number, bucket, find, use, close, step, insert","Using a standard closed hash table with linear probing which has slots 0, ... ,7 and hash function h(x) = x % 8. What is the output of the hash table when the following numbers are inserted 14, 9, 26, 31, 2, 7, 11, 19?
",0.11291610360039336,0.1952553981250104,0.2106833440595044
502,502,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the two binary trees, what is the combined sum of node values of both diameters?
",0.1041400455352912,0.18183798745101645,0.19398980742298044
503,503,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What value does the following code for a binary search tree print?public void getElement(Tree root) { while(root.right() != null) { root = root.right(); } System.out.println(root.data());}
",0.09660288306623127,0.16942848918849762,0.18056382081752956
504,504,17,"insertion, already, term, label, counter, may, many, suitable, situation, use","When does a Insertion sort have (n)?
",0.027558225005534016,0.05242442403114606,0.0805731744718555
505,505,53,"need, company, for, real, system, large, tell, entry, priority, find","Old MacDonald has a farm (eieio), but his farm has been bought by McDonald's for his plump, juicy chickens.Old MacDonald now works for McDonald's under a contract where, at the end of every week, he has to send them his plumpest chicken. Furthermore, if Old MacDonald still has more than 63 chickens in his farm, he must keep sending the next plumpest chicken until he has 63.To perform his job more efficiently, McDonald's promoted ""Old MacDonald"" to ""New MacDonald"" by giving him a fancy new computer, and have told him to create a data structure to assist him in consistently finding the plumpest chicken.New MacDonald is however still very inexperienced with data structures and needs some advice. He was told by McDonald's that his data structure should have the following qualities:- Removing the plumpest chicken from the list should be easy and repeatable and is of the highest priority.- Updating the weight of existing chickens and reordering the structure accordingly should be possible.- Adding newborn chickens should be possible but isn't a priority (Most eggs are used for breakfast McMuffins anyway).Which data structure should New MacDonald use?
",0.10164335043985806,0.18022250362253076,0.19766588009942013
506,506,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following isnot a primitive data type in Java?
",0.09920374285506016,0.17332958812412438,0.1859002266744503
507,507,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","How would you convert a tree into a sorted list (smallest to biggest)
",0.07504435545943854,0.13585936623628672,0.14294288340262745
508,508,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What part of a skip list makes its average runtime relatively quick?
",0.10546034954630228,0.1829311576077678,0.19969062176426788
509,509,9,"true, advantage, main, let, off, boolean, follow, prefer, qif, pessimistic","What is the main reason we prefer to use an adjacencyarray over an adjacencylist, in the case where our graph is dense?
",0.09044666316203559,0.16231177595154267,0.17596387241679956
510,510,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following facts about a Selection Sort of n items is not true?
",0.0757401835514862,0.13699281442852945,0.14405610145011954
511,511,32,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","Which of the following is the definition of an upper bound, g = O(f(n))?
",0.11653208012893743,0.19740886671473828,0.2109325847346716
512,512,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of these is NOT a drawback of a closed hash table?
",0.11298192408780995,0.19534210461409954,0.21087213932815405
513,513,44,"correct, slow, may, different, bound, expression, reason, evaluate, key, fibonacci","Which of the following is a correct expression for the sumcommonly encountered when evaluating time complexity?
",0.0514793806844206,0.09182269398987665,0.0993618226179408
514,514,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which nodes in the following binary tree have non-zero balance factor? 7 / \ 4 13 / \ \ 2 5 17 / \ \ / \ 1 3 6 15 20
",0.10387793739000957,0.18138773961330493,0.19349723245395634
515,515,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the worst case time complexity for quick sort?
",0.14123187883854352,0.23765162249375332,0.2515554196577558
516,516,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","I have a data structure, filled with species of animals since the beginning of time. I am wanting to add these species in the order of their first discovery date. Any new species encountered will therefore be added to the front. I have no need to retrieve any animal once it is in my data structure. When an animal is extinct, I want to remove it from my data structure.Which of the following statements is notcorrect for why I should use a Linked List as the Data Structure for storing the animals, rather than an array?
",0.08627947728590488,0.15337188526954212,0.1683414131346064
517,517,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following Binary Search Tree: (F) / \ (D) (G) / \ (B) (E) / \(A) (C)which tree does a right rotation rooted at F produce as a result?
",0.10345680757118834,0.18072598572333132,0.19278318656498394
518,518,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is the correct algorithm for preorder tree traversal?
",0.10345931556258968,0.1807374368290408,0.19281093372294447
519,519,45,"list, link, array, follow, middle, insert, faster, would, add, singly","In a singly linked list, which of these operations has the best average runtime complexity?
",0.10001534604170258,0.17460834515855975,0.18693786620580508
520,520,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Consider the following algorithm:for (int i = 0; i < n; i++) { for (int j = 7; j < n2; j+2) { print i + j; }}Let f(n) be the run-time of this algorithm. Which one of the following statements is false?
",0.09824063659257957,0.17206613070587812,0.18322561950794866
521,521,56,"measurement, precision, accuracy, factor, important, valueprecision, repeatable, conduct, yield, close","What is the difference between the accuracy and the precision of a set of values?
",0.16129032258064516,0.2777777777777778,0.2817180849095055
522,522,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the equation for the average number of steps to insert/find an item in an Open Hash Table? (where L = load)
",0.11324074572056594,0.19575617414333746,0.21118996535778803
523,523,29,"hash, table, function, number, bucket, find, use, close, step, insert","If a closed hash table uses linear probing, and has a load factor of 0.75, what is the average number of steps required to find the item?
",0.11449100833013831,0.19757527705667852,0.21296386084568653
524,524,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","What is the time complexity of the following?for (int i = 0; i < n; i++) { for (int j = 0; j < n/2; j++) { System.out.println(n); }}
",0.14124131298471074,0.23787332059535743,0.25181493265623384
525,525,44,"correct, slow, may, different, bound, expression, reason, evaluate, key, fibonacci","Which is correct:
",0.04956585748871296,0.08874637574327976,0.100727352998491
526,526,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","If we are implementing a heap in an array structure and we have a parent node at position 7, what position is its right child?
",0.2077879959689548,0.3161976990264467,0.3318820299265194
527,527,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Letf(n) = O(p(n)),g(n) = O(q(n)),h(n) = O(r(n))What is the order of f(n)g(n) + h(n) ?
",0.0706732320857336,0.1293650313775128,0.1391830810496335
528,528,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Show the resulting heap after extracting the largest item from the following tree 15 / \ 10 6 / \ / \ 5 8 3 4 / 1
",0.10319034153487298,0.18027319350386528,0.19227278046628365
529,529,29,"hash, table, function, number, bucket, find, use, close, step, insert","For the following tree, what traversal method would be used to form the equation
",0.11358731006696055,0.19615910151858226,0.21150969188224616
530,530,29,"hash, table, function, number, bucket, find, use, close, step, insert","What is the idea behind ""open"" hash tables?
",0.11292409155693381,0.19511481804298114,0.2106553446091718
531,531,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Which is not a directed graph?
",0.0912277422081681,0.16204538211835537,0.17806534253478082
532,532,40,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","What is the idea behind quicksort?
",0.07612428104430322,0.1394633767878714,0.15816710438540077
533,533,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What other ADT does the breadth first traversal algorithm use to navigate a graph?
",0.11001828999571596,0.1828879196085797,0.19871164535001007
534,534,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the following binary tree: [""I""] / \ [""D""] [""O""] \ \ [""G""] [""Q""] \ [""U""] What would the output be for level-order traversal?
",0.10297572479099815,0.1799431131630191,0.19187646957340498
535,535,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Given the following array of integers: [14, 7, 2, 9, 13, 1, 15, 3], how many iterations does it take to sort (in ascending order) using quick sort?
",0.07667472305554078,0.13847521870062648,0.14553426542593775
536,536,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Based on this graph how would a Breadth-First traversal look?
",0.07505222365236784,0.13562749664429824,0.1426281628783996
537,537,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What is the time complexity of the heapsort algorithm?
",0.20290810867364548,0.316235173963924,0.32801995100132114
538,538,29,"hash, table, function, number, bucket, find, use, close, step, insert","When searching a closed hash table by linear probing with a load factor of 0.5, what is the average number of steps needed to find the required element?
",0.1140895265565345,0.1968053407863268,0.21229787285668525
539,539,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Consider the following binary search treeWhen doing an in-order traversal, in what order will the nodes be visited?
",0.102819900333315,0.17971314053396115,0.19158366221953776
540,540,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is true about trees
",0.10314816161707721,0.18014944816721276,0.19210628702685595
541,541,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which sorting algorithm has the best (most efficient) performance when sorting an array which is sorted or almost sorted.
",0.0749218499088689,0.13539073652131492,0.14229863050856376
542,542,40,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","Which traversal method visits each levels node, from left to right, before visiting the nodes in the next level?
",0.08399004208652279,0.14968988730739294,0.16697972864435862
543,543,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","What is the difference between a directed and undirected graph?
",0.09240426304386389,0.163789719851161,0.17991757334589586
544,544,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following is the correct definition of a maxheap?
",0.10379345246961749,0.1811129364092859,0.19311050273103328
